,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
60899,2012-06-01,26.403,0.347,Taipei,China,24.92N,122.36E
60900,2012-07-01,28.763,0.27,Taipei,China,24.92N,122.36E
60901,2012-08-01,28.035,0.242,Taipei,China,24.92N,122.36E
60902,2012-09-01,26.544,0.376,Taipei,China,24.92N,122.36E
60903,2012-10-01,23.852,0.81,Taipei,China,24.92N,122.36E
60904,2012-11-01,21.322,0.327,Taipei,China,24.92N,122.36E
60905,2012-12-01,18.172,0.383,Taipei,China,24.92N,122.36E
60906,2013-01-01,17.021,0.379,Taipei,China,24.92N,122.36E
60907,2013-02-01,18.868,0.662,Taipei,China,24.92N,122.36E
60908,2013-03-01,20.052,0.471,Taipei,China,24.92N,122.36E
60909,2013-04-01,20.64,1.161,Taipei,China,24.92N,122.36E
60910,2013-05-01,24.518,0.384,Taipei,China,24.92N,122.36E
60911,2013-06-01,27.351,0.533,Taipei,China,24.92N,122.36E
60912,2013-07-01,28.641,0.629,Taipei,China,24.92N,122.36E
60913,2013-08-01,28.805,0.499,Taipei,China,24.92N,122.36E
60914,2013-09-01,,,Taipei,China,24.92N,122.36E
60915,1820-08-01,18.194,2.231,Taiyuan,China,37.78N,111.86E
60916,1820-09-01,14.271,1.671,Taiyuan,China,37.78N,111.86E
60917,1820-10-01,6.479,1.746,Taiyuan,China,37.78N,111.86E
60918,1820-11-01,-1.441,1.844,Taiyuan,China,37.78N,111.86E
60919,1820-12-01,-8.582,2.208,Taiyuan,China,37.78N,111.86E
60920,1821-01-01,-7.237,2.212,Taiyuan,China,37.78N,111.86E
60921,1821-02-01,-3.124,2.439,Taiyuan,China,37.78N,111.86E
60922,1821-03-01,2.978,1.861,Taiyuan,China,37.78N,111.86E
60923,1821-04-01,9.365,2.098,Taiyuan,China,37.78N,111.86E
60924,1821-05-01,16.022,1.638,Taiyuan,China,37.78N,111.86E
60925,1821-06-01,19.548,1.842,Taiyuan,China,37.78N,111.86E
60926,1821-07-01,21.195,1.906,Taiyuan,China,37.78N,111.86E
60927,1821-08-01,19.719,1.621,Taiyuan,China,37.78N,111.86E
60928,1821-09-01,13.03,1.73,Taiyuan,China,37.78N,111.86E
60929,1821-10-01,7.299,1.748,Taiyuan,China,37.78N,111.86E
60930,1821-11-01,0.278,2.472,Taiyuan,China,37.78N,111.86E
60931,1821-12-01,-7.09,2.272,Taiyuan,China,37.78N,111.86E
60932,1822-01-01,-8.61,2.282,Taiyuan,China,37.78N,111.86E
60933,1822-02-01,-3.367,2.412,Taiyuan,China,37.78N,111.86E
60934,1822-03-01,5.453,2.152,Taiyuan,China,37.78N,111.86E
60935,1822-04-01,10.052,2.03,Taiyuan,China,37.78N,111.86E
60936,1822-05-01,15.446,1.737,Taiyuan,China,37.78N,111.86E
60937,1822-06-01,20.34,1.571,Taiyuan,China,37.78N,111.86E
60938,1822-07-01,22.436,1.548,Taiyuan,China,37.78N,111.86E
60939,1822-08-01,19.616,1.892,Taiyuan,China,37.78N,111.86E
60940,1822-09-01,13.754,1.695,Taiyuan,China,37.78N,111.86E
60941,1822-10-01,6.866,1.752,Taiyuan,China,37.78N,111.86E
60942,1822-11-01,-1.167,1.989,Taiyuan,China,37.78N,111.86E
60943,1822-12-01,-8.816,2.591,Taiyuan,China,37.78N,111.86E
60944,1823-01-01,-9.363,2.019,Taiyuan,China,37.78N,111.86E
60945,1823-02-01,-5.679,2.503,Taiyuan,China,37.78N,111.86E
60946,1823-03-01,2.159,2.041,Taiyuan,China,37.78N,111.86E
60947,1823-04-01,9.126,2.323,Taiyuan,China,37.78N,111.86E
60948,1823-05-01,15.288,1.755,Taiyuan,China,37.78N,111.86E
60949,1823-06-01,21.243,2.041,Taiyuan,China,37.78N,111.86E
60950,1823-07-01,22.432,1.544,Taiyuan,China,37.78N,111.86E
60951,1823-08-01,19.368,1.648,Taiyuan,China,37.78N,111.86E
60952,1823-09-01,13.103,1.531,Taiyuan,China,37.78N,111.86E
60953,1823-10-01,6.277,1.902,Taiyuan,China,37.78N,111.86E
60954,1823-11-01,-0.812,2.093,Taiyuan,China,37.78N,111.86E
60955,1823-12-01,-7.724,2.186,Taiyuan,China,37.78N,111.86E
60956,1824-01-01,-8.288,1.962,Taiyuan,China,37.78N,111.86E
60957,1824-02-01,-4.65,2.256,Taiyuan,China,37.78N,111.86E
60958,1824-03-01,2.639,2.072,Taiyuan,China,37.78N,111.86E
60959,1824-04-01,10.042,2.286,Taiyuan,China,37.78N,111.86E
60960,1824-05-01,16.146,1.943,Taiyuan,China,37.78N,111.86E
60961,1824-06-01,20.753,2.504,Taiyuan,China,37.78N,111.86E
60962,1824-07-01,22.866,2.811,Taiyuan,China,37.78N,111.86E
60963,1824-08-01,19.812,1.786,Taiyuan,China,37.78N,111.86E
60964,1824-09-01,14.421,1.649,Taiyuan,China,37.78N,111.86E
60965,1824-10-01,7.297,1.765,Taiyuan,China,37.78N,111.86E
60966,1824-11-01,0.549,1.94,Taiyuan,China,37.78N,111.86E
60967,1824-12-01,-4.173,2.36,Taiyuan,China,37.78N,111.86E
60968,1825-01-01,-7.219,2.085,Taiyuan,China,37.78N,111.86E
60969,1825-02-01,-4.827,2.297,Taiyuan,China,37.78N,111.86E
60970,1825-03-01,2.357,2.123,Taiyuan,China,37.78N,111.86E
60971,1825-04-01,10.413,2.41,Taiyuan,China,37.78N,111.86E
60972,1825-05-01,16.013,1.609,Taiyuan,China,37.78N,111.86E
60973,1825-06-01,21.43,1.542,Taiyuan,China,37.78N,111.86E
60974,1825-07-01,21.778,1.744,Taiyuan,China,37.78N,111.86E
60975,1825-08-01,19.382,1.699,Taiyuan,China,37.78N,111.86E
60976,1825-09-01,14.038,1.735,Taiyuan,China,37.78N,111.86E
60977,1825-10-01,7.079,1.991,Taiyuan,China,37.78N,111.86E
60978,1825-11-01,1.169,2.103,Taiyuan,China,37.78N,111.86E
60979,1825-12-01,-6.952,2.132,Taiyuan,China,37.78N,111.86E
60980,1826-01-01,-9.005,2.028,Taiyuan,China,37.78N,111.86E
60981,1826-02-01,-6.518,2.474,Taiyuan,China,37.78N,111.86E
60982,1826-03-01,2.066,1.976,Taiyuan,China,37.78N,111.86E
60983,1826-04-01,9.857,2.666,Taiyuan,China,37.78N,111.86E
60984,1826-05-01,16.737,1.691,Taiyuan,China,37.78N,111.86E
60985,1826-06-01,20.875,1.674,Taiyuan,China,37.78N,111.86E
60986,1826-07-01,22.669,1.613,Taiyuan,China,37.78N,111.86E
60987,1826-08-01,19.377,1.636,Taiyuan,China,37.78N,111.86E
60988,1826-09-01,14.057,1.957,Taiyuan,China,37.78N,111.86E
60989,1826-10-01,7.586,2.111,Taiyuan,China,37.78N,111.86E
60990,1826-11-01,0.957,1.855,Taiyuan,China,37.78N,111.86E
60991,1826-12-01,-4.991,2.685,Taiyuan,China,37.78N,111.86E
60992,1827-01-01,-7.054,2.7,Taiyuan,China,37.78N,111.86E
60993,1827-02-01,-3.613,2.165,Taiyuan,China,37.78N,111.86E
60994,1827-03-01,3.814,1.93,Taiyuan,China,37.78N,111.86E
60995,1827-04-01,10.653,2.898,Taiyuan,China,37.78N,111.86E
60996,1827-05-01,16.722,2.337,Taiyuan,China,37.78N,111.86E
60997,1827-06-01,21.359,1.65,Taiyuan,China,37.78N,111.86E
60998,1827-07-01,23.063,1.603,Taiyuan,China,37.78N,111.86E
60999,1827-08-01,20.002,1.581,Taiyuan,China,37.78N,111.86E
61000,1827-09-01,13.996,1.545,Taiyuan,China,37.78N,111.86E
61001,1827-10-01,7.61,1.689,Taiyuan,China,37.78N,111.86E
61002,1827-11-01,0.892,1.873,Taiyuan,China,37.78N,111.86E
61003,1827-12-01,-7.158,3.192,Taiyuan,China,37.78N,111.86E
61004,1828-01-01,-10.728,2.677,Taiyuan,China,37.78N,111.86E
61005,1828-02-01,-6.081,2.554,Taiyuan,China,37.78N,111.86E
61006,1828-03-01,2.95,2.386,Taiyuan,China,37.78N,111.86E
61007,1828-04-01,9.749,2.268,Taiyuan,China,37.78N,111.86E
61008,1828-05-01,15.689,1.809,Taiyuan,China,37.78N,111.86E
61009,1828-06-01,21.167,2.092,Taiyuan,China,37.78N,111.86E
61010,1828-07-01,22.96,1.781,Taiyuan,China,37.78N,111.86E
61011,1828-08-01,20.013,1.814,Taiyuan,China,37.78N,111.86E
61012,1828-09-01,13.232,1.551,Taiyuan,China,37.78N,111.86E
61013,1828-10-01,7.826,1.856,Taiyuan,China,37.78N,111.86E
61014,1828-11-01,0.5,1.991,Taiyuan,China,37.78N,111.86E
61015,1828-12-01,-6.341,2.244,Taiyuan,China,37.78N,111.86E
61016,1829-01-01,-8.698,2.105,Taiyuan,China,37.78N,111.86E
61017,1829-02-01,-6.017,2.898,Taiyuan,China,37.78N,111.86E
61018,1829-03-01,2.244,2.055,Taiyuan,China,37.78N,111.86E
61019,1829-04-01,8.911,1.79,Taiyuan,China,37.78N,111.86E
61020,1829-05-01,15.916,2.169,Taiyuan,China,37.78N,111.86E
61021,1829-06-01,20.112,2.06,Taiyuan,China,37.78N,111.86E
61022,1829-07-01,22.529,1.789,Taiyuan,China,37.78N,111.86E
61023,1829-08-01,19.648,1.753,Taiyuan,China,37.78N,111.86E
61024,1829-09-01,13.507,1.609,Taiyuan,China,37.78N,111.86E
61025,1829-10-01,7.842,2.107,Taiyuan,China,37.78N,111.86E
61026,1829-11-01,-0.174,1.989,Taiyuan,China,37.78N,111.86E
61027,1829-12-01,-6.94,2.896,Taiyuan,China,37.78N,111.86E
61028,1830-01-01,-7.331,2.258,Taiyuan,China,37.78N,111.86E
61029,1830-02-01,-3.119,2.553,Taiyuan,China,37.78N,111.86E
61030,1830-03-01,1.572,1.992,Taiyuan,China,37.78N,111.86E
61031,1830-04-01,9.922,1.912,Taiyuan,China,37.78N,111.86E
61032,1830-05-01,14.968,1.818,Taiyuan,China,37.78N,111.86E
61033,1830-06-01,20.311,2.223,Taiyuan,China,37.78N,111.86E
61034,1830-07-01,23.525,2.064,Taiyuan,China,37.78N,111.86E
61035,1830-08-01,19.431,1.727,Taiyuan,China,37.78N,111.86E
61036,1830-09-01,13.582,1.964,Taiyuan,China,37.78N,111.86E
61037,1830-10-01,6.673,2.085,Taiyuan,China,37.78N,111.86E
61038,1830-11-01,1.877,2.191,Taiyuan,China,37.78N,111.86E
61039,1830-12-01,-5.302,2.46,Taiyuan,China,37.78N,111.86E
61040,1831-01-01,-9.019,2.64,Taiyuan,China,37.78N,111.86E
61041,1831-02-01,-7.117,2.605,Taiyuan,China,37.78N,111.86E
61042,1831-03-01,1.101,1.984,Taiyuan,China,37.78N,111.86E
61043,1831-04-01,8.816,1.834,Taiyuan,China,37.78N,111.86E
61044,1831-05-01,15.599,2.14,Taiyuan,China,37.78N,111.86E
61045,1831-06-01,20.92,1.93,Taiyuan,China,37.78N,111.86E
61046,1831-07-01,21.903,1.75,Taiyuan,China,37.78N,111.86E
61047,1831-08-01,18.957,1.79,Taiyuan,China,37.78N,111.86E
61048,1831-09-01,12.913,1.662,Taiyuan,China,37.78N,111.86E
61049,1831-10-01,6.497,2.184,Taiyuan,China,37.78N,111.86E
61050,1831-11-01,-1.769,2.481,Taiyuan,China,37.78N,111.86E
61051,1831-12-01,-7.926,3.264,Taiyuan,China,37.78N,111.86E
61052,1832-01-01,-9.728,2.153,Taiyuan,China,37.78N,111.86E
61053,1832-02-01,-5.966,2.708,Taiyuan,China,37.78N,111.86E
61054,1832-03-01,1.867,2.235,Taiyuan,China,37.78N,111.86E
61055,1832-04-01,9.6,2.506,Taiyuan,China,37.78N,111.86E
61056,1832-05-01,15.358,2.05,Taiyuan,China,37.78N,111.86E
61057,1832-06-01,20.38,1.982,Taiyuan,China,37.78N,111.86E
61058,1832-07-01,22.077,2.026,Taiyuan,China,37.78N,111.86E
61059,1832-08-01,18.78,1.999,Taiyuan,China,37.78N,111.86E
61060,1832-09-01,13.24,1.819,Taiyuan,China,37.78N,111.86E
61061,1832-10-01,,,Taiyuan,China,37.78N,111.86E
61062,1832-11-01,-0.599,2.014,Taiyuan,China,37.78N,111.86E
61063,1832-12-01,-8.737,2.606,Taiyuan,China,37.78N,111.86E
61064,1833-01-01,-9.096,2.197,Taiyuan,China,37.78N,111.86E
61065,1833-02-01,-5.311,2.313,Taiyuan,China,37.78N,111.86E
61066,1833-03-01,0.781,2.069,Taiyuan,China,37.78N,111.86E
61067,1833-04-01,8.881,2.166,Taiyuan,China,37.78N,111.86E
61068,1833-05-01,15.769,1.616,Taiyuan,China,37.78N,111.86E
61069,1833-06-01,19.966,1.642,Taiyuan,China,37.78N,111.86E
61070,1833-07-01,22.359,1.94,Taiyuan,China,37.78N,111.86E
61071,1833-08-01,19.377,1.768,Taiyuan,China,37.78N,111.86E
61072,1833-09-01,14.509,1.632,Taiyuan,China,37.78N,111.86E
61073,1833-10-01,6.874,1.835,Taiyuan,China,37.78N,111.86E
61074,1833-11-01,0.743,2.478,Taiyuan,China,37.78N,111.86E
61075,1833-12-01,-7.203,2.504,Taiyuan,China,37.78N,111.86E
61076,1834-01-01,-11.387,2.193,Taiyuan,China,37.78N,111.86E
61077,1834-02-01,-5.325,2.43,Taiyuan,China,37.78N,111.86E
61078,1834-03-01,3.533,2.004,Taiyuan,China,37.78N,111.86E
61079,1834-04-01,9.188,2.591,Taiyuan,China,37.78N,111.86E
61080,1834-05-01,16.162,1.721,Taiyuan,China,37.78N,111.86E
61081,1834-06-01,20.162,2.002,Taiyuan,China,37.78N,111.86E
61082,1834-07-01,22.505,1.67,Taiyuan,China,37.78N,111.86E
61083,1834-08-01,19.59,1.803,Taiyuan,China,37.78N,111.86E
61084,1834-09-01,15.017,1.93,Taiyuan,China,37.78N,111.86E
61085,1834-10-01,7.356,1.847,Taiyuan,China,37.78N,111.86E
61086,1834-11-01,1.146,2.214,Taiyuan,China,37.78N,111.86E
61087,1834-12-01,-6.171,2.259,Taiyuan,China,37.78N,111.86E
61088,1835-01-01,-7.78,2.292,Taiyuan,China,37.78N,111.86E
61089,1835-02-01,-3.78,2.48,Taiyuan,China,37.78N,111.86E
61090,1835-03-01,1.35,2.267,Taiyuan,China,37.78N,111.86E
61091,1835-04-01,9.593,1.945,Taiyuan,China,37.78N,111.86E
61092,1835-05-01,14.928,1.64,Taiyuan,China,37.78N,111.86E
61093,1835-06-01,19.365,2.022,Taiyuan,China,37.78N,111.86E
61094,1835-07-01,21.091,1.854,Taiyuan,China,37.78N,111.86E
61095,1835-08-01,18.513,1.604,Taiyuan,China,37.78N,111.86E
61096,1835-09-01,12.929,1.766,Taiyuan,China,37.78N,111.86E
61097,1835-10-01,6.343,2.08,Taiyuan,China,37.78N,111.86E
61098,1835-11-01,-1.298,2.056,Taiyuan,China,37.78N,111.86E
61099,1835-12-01,-7.84,2.471,Taiyuan,China,37.78N,111.86E
61100,1836-01-01,-8.454,2.216,Taiyuan,China,37.78N,111.86E
61101,1836-02-01,-5.378,2.319,Taiyuan,China,37.78N,111.86E
61102,1836-03-01,2.771,1.914,Taiyuan,China,37.78N,111.86E
61103,1836-04-01,9.061,1.916,Taiyuan,China,37.78N,111.86E
61104,1836-05-01,15.255,1.835,Taiyuan,China,37.78N,111.86E
61105,1836-06-01,19.924,1.712,Taiyuan,China,37.78N,111.86E
61106,1836-07-01,21.96,1.67,Taiyuan,China,37.78N,111.86E
61107,1836-08-01,19.747,1.838,Taiyuan,China,37.78N,111.86E
61108,1836-09-01,13.679,2.35,Taiyuan,China,37.78N,111.86E
61109,1836-10-01,7.931,2.798,Taiyuan,China,37.78N,111.86E
61110,1836-11-01,-2.114,2.301,Taiyuan,China,37.78N,111.86E
61111,1836-12-01,-6.367,2.32,Taiyuan,China,37.78N,111.86E
61112,1837-01-01,-8.875,2.214,Taiyuan,China,37.78N,111.86E
61113,1837-02-01,-4.729,2.307,Taiyuan,China,37.78N,111.86E
61114,1837-03-01,0.621,2.073,Taiyuan,China,37.78N,111.86E
61115,1837-04-01,7.749,2.019,Taiyuan,China,37.78N,111.86E
61116,1837-05-01,15.125,2.099,Taiyuan,China,37.78N,111.86E
61117,1837-06-01,19.525,1.752,Taiyuan,China,37.78N,111.86E
61118,1837-07-01,22.459,1.721,Taiyuan,China,37.78N,111.86E
61119,1837-08-01,20.15,1.589,Taiyuan,China,37.78N,111.86E
61120,1837-09-01,14.008,1.555,Taiyuan,China,37.78N,111.86E
61121,1837-10-01,7.224,1.729,Taiyuan,China,37.78N,111.86E
61122,1837-11-01,-1.541,1.945,Taiyuan,China,37.78N,111.86E
61123,1837-12-01,-6.23,2.225,Taiyuan,China,37.78N,111.86E
61124,1838-01-01,,,Taiyuan,China,37.78N,111.86E
61125,1838-02-01,,,Taiyuan,China,37.78N,111.86E
61126,1838-03-01,,,Taiyuan,China,37.78N,111.86E
61127,1838-04-01,9.554,1.957,Taiyuan,China,37.78N,111.86E
61128,1838-05-01,,,Taiyuan,China,37.78N,111.86E
61129,1838-06-01,20.304,1.66,Taiyuan,China,37.78N,111.86E
61130,1838-07-01,22.989,1.942,Taiyuan,China,37.78N,111.86E
61131,1838-08-01,20.448,1.904,Taiyuan,China,37.78N,111.86E
61132,1838-09-01,14.353,1.624,Taiyuan,China,37.78N,111.86E
61133,1838-10-01,7.667,2.458,Taiyuan,China,37.78N,111.86E
61134,1838-11-01,-1.112,3.086,Taiyuan,China,37.78N,111.86E
61135,1838-12-01,,,Taiyuan,China,37.78N,111.86E
61136,1839-01-01,-8.978,1.964,Taiyuan,China,37.78N,111.86E
61137,1839-02-01,-4.846,2.305,Taiyuan,China,37.78N,111.86E
61138,1839-03-01,-0.032,2.094,Taiyuan,China,37.78N,111.86E
61139,1839-04-01,8.917,1.985,Taiyuan,China,37.78N,111.86E
61140,1839-05-01,14.75,1.671,Taiyuan,China,37.78N,111.86E
61141,1839-06-01,20.143,1.563,Taiyuan,China,37.78N,111.86E
61142,1839-07-01,22.214,2.322,Taiyuan,China,37.78N,111.86E
61143,1839-08-01,20.319,1.795,Taiyuan,China,37.78N,111.86E
61144,1839-09-01,14.608,1.498,Taiyuan,China,37.78N,111.86E
61145,1839-10-01,6.368,2.346,Taiyuan,China,37.78N,111.86E
61146,1839-11-01,-1.621,2.261,Taiyuan,China,37.78N,111.86E
61147,1839-12-01,-9.17,2.36,Taiyuan,China,37.78N,111.86E
61148,1840-01-01,-8.815,2.861,Taiyuan,China,37.78N,111.86E
61149,1840-02-01,-5.53,2.431,Taiyuan,China,37.78N,111.86E
61150,1840-03-01,0.616,1.947,Taiyuan,China,37.78N,111.86E
61151,1840-04-01,9.859,2.082,Taiyuan,China,37.78N,111.86E
61152,1840-05-01,15.967,2.17,Taiyuan,China,37.78N,111.86E
61153,1840-06-01,20.585,2.052,Taiyuan,China,37.78N,111.86E
61154,1840-07-01,23.129,1.706,Taiyuan,China,37.78N,111.86E
61155,1840-08-01,20.302,1.918,Taiyuan,China,37.78N,111.86E
61156,1840-09-01,14.356,1.508,Taiyuan,China,37.78N,111.86E
61157,1840-10-01,6.484,1.841,Taiyuan,China,37.78N,111.86E
61158,1840-11-01,-0.802,2.265,Taiyuan,China,37.78N,111.86E
61159,1840-12-01,-7.768,2.325,Taiyuan,China,37.78N,111.86E
61160,1841-01-01,-10.764,2.289,Taiyuan,China,37.78N,111.86E
61161,1841-02-01,-5.664,1.466,Taiyuan,China,37.78N,111.86E
61162,1841-03-01,-0.596,1.49,Taiyuan,China,37.78N,111.86E
61163,1841-04-01,8.561,2.014,Taiyuan,China,37.78N,111.86E
61164,1841-05-01,15.323,1.161,Taiyuan,China,37.78N,111.86E
61165,1841-06-01,18.77,3.978,Taiyuan,China,37.78N,111.86E
61166,1841-07-01,21.907,2.273,Taiyuan,China,37.78N,111.86E
61167,1841-08-01,19.161,2.609,Taiyuan,China,37.78N,111.86E
61168,1841-09-01,13.737,1.206,Taiyuan,China,37.78N,111.86E
61169,1841-10-01,7.024,1.48,Taiyuan,China,37.78N,111.86E
61170,1841-11-01,-1.002,1.31,Taiyuan,China,37.78N,111.86E
61171,1841-12-01,-8.862,2.695,Taiyuan,China,37.78N,111.86E
61172,1842-01-01,-8.572,2.07,Taiyuan,China,37.78N,111.86E
61173,1842-02-01,-4.911,1.381,Taiyuan,China,37.78N,111.86E
61174,1842-03-01,3.503,1.433,Taiyuan,China,37.78N,111.86E
61175,1842-04-01,10.737,1.111,Taiyuan,China,37.78N,111.86E
61176,1842-05-01,15.248,1.065,Taiyuan,China,37.78N,111.86E
61177,1842-06-01,19.977,1.186,Taiyuan,China,37.78N,111.86E
61178,1842-07-01,20.727,1.725,Taiyuan,China,37.78N,111.86E
61179,1842-08-01,19.206,1.81,Taiyuan,China,37.78N,111.86E
61180,1842-09-01,14.526,1.018,Taiyuan,China,37.78N,111.86E
61181,1842-10-01,6.968,1.628,Taiyuan,China,37.78N,111.86E
61182,1842-11-01,-0.842,1.359,Taiyuan,China,37.78N,111.86E
61183,1842-12-01,-5.68,1.598,Taiyuan,China,37.78N,111.86E
61184,1843-01-01,-8.14,1.456,Taiyuan,China,37.78N,111.86E
61185,1843-02-01,-2.96,1.765,Taiyuan,China,37.78N,111.86E
61186,1843-03-01,1.962,3.042,Taiyuan,China,37.78N,111.86E
61187,1843-04-01,10.507,1.542,Taiyuan,China,37.78N,111.86E
61188,1843-05-01,14.69,1.039,Taiyuan,China,37.78N,111.86E
61189,1843-06-01,19.082,1.354,Taiyuan,China,37.78N,111.86E
61190,1843-07-01,21.553,2.368,Taiyuan,China,37.78N,111.86E
61191,1843-08-01,20.03,1.197,Taiyuan,China,37.78N,111.86E
61192,1843-09-01,14.72,1.17,Taiyuan,China,37.78N,111.86E
61193,1843-10-01,6.52,2.761,Taiyuan,China,37.78N,111.86E
61194,1843-11-01,-0.883,1.359,Taiyuan,China,37.78N,111.86E
61195,1843-12-01,-5.332,1.745,Taiyuan,China,37.78N,111.86E
61196,1844-01-01,-7.77,1.387,Taiyuan,China,37.78N,111.86E
61197,1844-02-01,-3.786,4.584,Taiyuan,China,37.78N,111.86E
61198,1844-03-01,3.177,1.446,Taiyuan,China,37.78N,111.86E
61199,1844-04-01,8.959,1.404,Taiyuan,China,37.78N,111.86E
61200,1844-05-01,14.495,1.578,Taiyuan,China,37.78N,111.86E
61201,1844-06-01,19.488,1.482,Taiyuan,China,37.78N,111.86E
61202,1844-07-01,21.344,2.108,Taiyuan,China,37.78N,111.86E
61203,1844-08-01,20.318,0.939,Taiyuan,China,37.78N,111.86E
61204,1844-09-01,14.11,1.043,Taiyuan,China,37.78N,111.86E
61205,1844-10-01,8.264,1.127,Taiyuan,China,37.78N,111.86E
61206,1844-11-01,1.163,2.771,Taiyuan,China,37.78N,111.86E
61207,1844-12-01,-7.684,1.598,Taiyuan,China,37.78N,111.86E
61208,1845-01-01,-7.476,1.423,Taiyuan,China,37.78N,111.86E
61209,1845-02-01,-4.931,3.523,Taiyuan,China,37.78N,111.86E
61210,1845-03-01,2.657,1.634,Taiyuan,China,37.78N,111.86E
61211,1845-04-01,9.556,1.367,Taiyuan,China,37.78N,111.86E
61212,1845-05-01,16.462,1.733,Taiyuan,China,37.78N,111.86E
61213,1845-06-01,21.58,2.193,Taiyuan,China,37.78N,111.86E
61214,1845-07-01,22.013,1.666,Taiyuan,China,37.78N,111.86E
61215,1845-08-01,19.355,1.357,Taiyuan,China,37.78N,111.86E
61216,1845-09-01,14.388,1.04,Taiyuan,China,37.78N,111.86E
61217,1845-10-01,7.149,1.406,Taiyuan,China,37.78N,111.86E
61218,1845-11-01,-0.206,1.323,Taiyuan,China,37.78N,111.86E
61219,1845-12-01,-10.211,2.837,Taiyuan,China,37.78N,111.86E
61220,1846-01-01,-8.406,2.559,Taiyuan,China,37.78N,111.86E
61221,1846-02-01,-2.925,3.781,Taiyuan,China,37.78N,111.86E
61222,1846-03-01,2.876,2.116,Taiyuan,China,37.78N,111.86E
61223,1846-04-01,8.711,1.235,Taiyuan,China,37.78N,111.86E
61224,1846-05-01,14.345,1.814,Taiyuan,China,37.78N,111.86E
61225,1846-06-01,21.064,1.513,Taiyuan,China,37.78N,111.86E
61226,1846-07-01,23.119,1.152,Taiyuan,China,37.78N,111.86E
61227,1846-08-01,20.769,1.071,Taiyuan,China,37.78N,111.86E
61228,1846-09-01,15.505,1.174,Taiyuan,China,37.78N,111.86E
61229,1846-10-01,7.552,1.268,Taiyuan,China,37.78N,111.86E
61230,1846-11-01,-0.738,1.241,Taiyuan,China,37.78N,111.86E
61231,1846-12-01,-4.955,2.69,Taiyuan,China,37.78N,111.86E
61232,1847-01-01,-7.508,2.181,Taiyuan,China,37.78N,111.86E
61233,1847-02-01,-4.505,1.469,Taiyuan,China,37.78N,111.86E
61234,1847-03-01,1.763,2.277,Taiyuan,China,37.78N,111.86E
61235,1847-04-01,10.696,1.934,Taiyuan,China,37.78N,111.86E
61236,1847-05-01,15.434,0.969,Taiyuan,China,37.78N,111.86E
61237,1847-06-01,19.625,1.351,Taiyuan,China,37.78N,111.86E
61238,1847-07-01,22.881,2.186,Taiyuan,China,37.78N,111.86E
61239,1847-08-01,19.688,1.129,Taiyuan,China,37.78N,111.86E
61240,1847-09-01,14.595,1.019,Taiyuan,China,37.78N,111.86E
61241,1847-10-01,7.559,1.019,Taiyuan,China,37.78N,111.86E
61242,1847-11-01,1.909,1.567,Taiyuan,China,37.78N,111.86E
61243,1847-12-01,-7.287,2.186,Taiyuan,China,37.78N,111.86E
61244,1848-01-01,-10.766,1.371,Taiyuan,China,37.78N,111.86E
61245,1848-02-01,-4.124,1.845,Taiyuan,China,37.78N,111.86E
61246,1848-03-01,2.471,1.237,Taiyuan,China,37.78N,111.86E
61247,1848-04-01,9.118,1.565,Taiyuan,China,37.78N,111.86E
61248,1848-05-01,15.863,1.28,Taiyuan,China,37.78N,111.86E
61249,1848-06-01,19.972,1.661,Taiyuan,China,37.78N,111.86E
61250,1848-07-01,22.511,1.151,Taiyuan,China,37.78N,111.86E
61251,1848-08-01,19.29,0.954,Taiyuan,China,37.78N,111.86E
61252,1848-09-01,14.278,1.179,Taiyuan,China,37.78N,111.86E
61253,1848-10-01,7.312,1.135,Taiyuan,China,37.78N,111.86E
61254,1848-11-01,-0.517,1.245,Taiyuan,China,37.78N,111.86E
61255,1848-12-01,-5.517,1.457,Taiyuan,China,37.78N,111.86E
61256,1849-01-01,-7.338,1.261,Taiyuan,China,37.78N,111.86E
61257,1849-02-01,-3.043,1.604,Taiyuan,China,37.78N,111.86E
61258,1849-03-01,3.101,2.047,Taiyuan,China,37.78N,111.86E
61259,1849-04-01,8.125,2.388,Taiyuan,China,37.78N,111.86E
61260,1849-05-01,14.449,1.725,Taiyuan,China,37.78N,111.86E
61261,1849-06-01,20.119,1.089,Taiyuan,China,37.78N,111.86E
61262,1849-07-01,21.302,1.145,Taiyuan,China,37.78N,111.86E
61263,1849-08-01,20.424,0.979,Taiyuan,China,37.78N,111.86E
61264,1849-09-01,14.74,1.584,Taiyuan,China,37.78N,111.86E
61265,1849-10-01,6.83,2.452,Taiyuan,China,37.78N,111.86E
61266,1849-11-01,-0.376,1.655,Taiyuan,China,37.78N,111.86E
61267,1849-12-01,-7.517,1.829,Taiyuan,China,37.78N,111.86E
61268,1850-01-01,-9.226,1.677,Taiyuan,China,37.78N,111.86E
61269,1850-02-01,-4.876,1.555,Taiyuan,China,37.78N,111.86E
61270,1850-03-01,2.834,1.956,Taiyuan,China,37.78N,111.86E
61271,1850-04-01,7.121,2.475,Taiyuan,China,37.78N,111.86E
61272,1850-05-01,15.548,1.106,Taiyuan,China,37.78N,111.86E
61273,1850-06-01,19.539,1.788,Taiyuan,China,37.78N,111.86E
61274,1850-07-01,21.931,1.086,Taiyuan,China,37.78N,111.86E
